"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jun 26 08:03:38 UTC 2023","Mon Jun 26 08:03:38 UTC 2023","0","","","","","","test_e2e",""
"skipped","Mon Jun 26 08:03:38 UTC 2023","Mon Jun 26 08:03:38 UTC 2023","0","","","","","","test_formSubmission[getData0]",""
